-5.194607734680175781e+00,-4.362850189208984375e+00,2.051135778427124023e+00,6.059610843658447266e-01,2.905361652374267578e+00,-5.931468963623046875e+00,-8.470699191093444824e-01,3.053408622741699219e+00,7.810794711112976074e-01,-2.733162164688110352e+00,-4.030214309692382812e+00,5.142552375793457031e+00,-1.865651607513427734e-01,-4.732398986816406250e+00,1.785259127616882324e+00,-1.266785717010498047e+01,-3.524690389633178711e+00,-7.629310131072998047e+00,-2.820973396301269531e+00,-1.657807922363281250e+01,-9.960428237915039062e+00,-5.101068973541259766e+00,-5.253406524658203125e+00,-4.407504558563232422e+00,2.441061735153198242e+00,-4.677241802215576172e+00,-6.389365196228027344e+00,-5.524520874023437500e+00,2.568893909454345703e+00,-1.005570030212402344e+01,-7.446125984191894531e+00,9.348606109619140625e+00,3.613684177398681641e+00,6.330783843994140625e+00,3.039499282836914062e+00,7.764947891235351562e+00,-4.275927543640136719e+00,-1.045973300933837891e+01,6.076731204986572266e+00,5.932112693786621094e+00,-2.600330352783203125e+00,-4.539145469665527344e+00,3.211779832839965820e+00,-6.876369953155517578e+00,2.190171718597412109e+00,1.024632692337036133e+00,-2.235566139221191406e+00,-2.818602561950683594e+00,-1.183833980560302734e+01,-2.921391487121582031e+00,3.615961790084838867e+00,-8.131700515747070312e+00,-7.080481052398681641e+00,-8.615097045898437500e+00,-4.103493094444274902e-01,-7.036785125732421875e+00,-1.064111900329589844e+01,3.424976825714111328e+00,-2.504699468612670898e+00,-7.176322937011718750e+00
-5.334028244018554688e+00,-3.604024171829223633e+00,3.353378534317016602e+00,1.465534567832946777e+00,3.224685668945312500e+00,-6.100393295288085938e+00,-1.472221374511718750e+00,3.002989292144775391e+00,4.462371468544006348e-01,-2.801015377044677734e+00,-4.217707633972167969e+00,4.334829330444335938e+00,3.151997327804565430e-01,-5.328219413757324219e+00,1.941788315773010254e+00,-1.329345989227294922e+01,-4.925337314605712891e+00,-7.550683975219726562e+00,-3.193918704986572266e+00,-1.640609169006347656e+01,-1.041190910339355469e+01,-5.258214950561523438e+00,-4.076289176940917969e+00,-4.794806003570556641e+00,2.356283187866210938e+00,-4.638633728027343750e+00,-5.635394096374511719e+00,-5.098794937133789062e+00,1.626304745674133301e+00,-1.048771476745605469e+01,-6.153661727905273438e+00,1.031351184844970703e+01,3.895942687988281250e+00,7.581020355224609375e+00,2.880767583847045898e+00,8.201570510864257812e+00,-5.721022605895996094e+00,-9.627632141113281250e+00,5.738473892211914062e+00,4.714828968048095703e+00,-3.815207481384277344e+00,-7.105531692504882812e+00,5.753337860107421875e+00,-5.475075721740722656e+00,1.316140174865722656e+00,2.290050506591796875e+00,-1.184718608856201172e+00,-6.378431320190429688e+00,-8.010405540466308594e+00,-4.259942054748535156e+00,4.142264842987060547e+00,-7.286335945129394531e+00,-6.215989112854003906e+00,-9.615476608276367188e+00,-1.168293118476867676e+00,-3.324391603469848633e+00,-1.136190605163574219e+01,4.613981246948242188e+00,-3.427712440490722656e+00,-7.972915649414062500e+00
-4.886453151702880859e+00,-4.666076660156250000e+00,8.348315358161926270e-01,3.394876718521118164e-01,1.939794063568115234e+00,-5.340874195098876953e+00,-5.172047019004821777e-02,3.515029430389404297e+00,5.515360236167907715e-01,-2.481315135955810547e+00,-4.273083686828613281e+00,2.671613693237304688e+00,1.456837654113769531e-01,-4.660413742065429688e+00,-5.767059326171875000e-02,-1.304074096679687500e+01,-2.531399011611938477e+00,-4.700433731079101562e+00,-2.171213388442993164e+00,-1.615245819091796875e+01,-1.043286609649658203e+01,-5.802225589752197266e+00,-3.587296009063720703e+00,-5.643420219421386719e+00,6.530808806419372559e-01,-4.521109580993652344e+00,-7.117959976196289062e+00,-4.566923618316650391e+00,8.496617674827575684e-01,-8.398264884948730469e+00,-5.081011772155761719e+00,8.164972305297851562e+00,4.639695167541503906e+00,9.907190322875976562e+00,2.056208372116088867e+00,6.843987464904785156e+00,-4.307708263397216797e+00,-1.159020233154296875e+01,6.231122016906738281e+00,5.081273555755615234e+00,-2.800724029541015625e+00,-7.373624801635742188e+00,4.632297992706298828e+00,-6.620606422424316406e+00,-1.268368840217590332e+00,1.799751758575439453e+00,-2.474006414413452148e+00,-5.083976745605468750e+00,-8.606419563293457031e+00,-4.389628410339355469e+00,2.220691680908203125e+00,-7.153409957885742188e+00,-9.697273254394531250e+00,-1.098344039916992188e+01,-1.959428310394287109e+00,-6.921610832214355469e+00,-8.665144920349121094e+00,4.619595050811767578e+00,-2.764921426773071289e+00,-7.112449645996093750e+00
-5.238533496856689453e+00,-4.237841606140136719e+00,4.656779766082763672e-01,-1.948337405920028687e-01,2.312696933746337891e+00,-4.902305603027343750e+00,-5.491790771484375000e-01,4.139317035675048828e+00,1.021177887916564941e+00,-2.003358364105224609e+00,-3.791098594665527344e+00,2.325757265090942383e+00,2.631403207778930664e-01,-4.099423408508300781e+00,4.933031499385833740e-01,-1.287844848632812500e+01,-2.991601705551147461e+00,-5.296619892120361328e+00,-1.650155067443847656e+00,-1.676333427429199219e+01,-1.027979373931884766e+01,-5.962566375732421875e+00,-4.307295799255371094e+00,-5.746379852294921875e+00,1.870500802993774414e+00,-4.124203681945800781e+00,-8.221182823181152344e+00,-3.894138336181640625e+00,1.048631548881530762e+00,-8.339280128479003906e+00,-7.391701698303222656e+00,6.609138488769531250e+00,1.937388062477111816e+00,5.722079753875732422e+00,2.355033159255981445e-01,8.987926483154296875e+00,-5.761177062988281250e+00,-1.009311103820800781e+01,5.249905586242675781e+00,4.829869747161865234e+00,-4.495296955108642578e+00,-8.488523483276367188e+00,4.208456516265869141e+00,-7.121812820434570312e+00,-6.587065458297729492e-01,2.698312759399414062e+00,-7.786431312561035156e-01,-4.060833930969238281e+00,-7.523553848266601562e+00,-5.755051612854003906e+00,5.037656784057617188e+00,-7.289704322814941406e+00,-7.547530174255371094e+00,-1.142892837524414062e+01,-1.207711577415466309e+00,-7.780238151550292969e+00,-1.002218627929687500e+01,5.825762271881103516e+00,-4.769790649414062500e+00,-7.153126716613769531e+00
-7.211897850036621094e+00,-4.003725528717041016e+00,1.462032675743103027e+00,3.333542048931121826e-01,3.095396518707275391e+00,-5.717841148376464844e+00,-9.790644645690917969e-01,3.060975313186645508e+00,1.377217650413513184e+00,-1.641530036926269531e+00,-3.653022289276123047e+00,2.792418479919433594e+00,1.630297899246215820e-01,-4.402237892150878906e+00,8.473845124244689941e-01,-1.296091556549072266e+01,-2.430257558822631836e+00,-6.471122741699218750e+00,-2.315351486206054688e+00,-1.619208717346191406e+01,-1.037196445465087891e+01,-6.674952507019042969e+00,-4.296523571014404297e+00,-4.677334308624267578e+00,2.235378742218017578e+00,-5.065303325653076172e+00,-6.358232498168945312e+00,-4.857151031494140625e+00,6.740362644195556641e-01,-9.725896835327148438e+00,-8.321537017822265625e+00,6.658081054687500000e+00,1.745076298713684082e+00,8.717750549316406250e+00,2.784167051315307617e+00,9.257848739624023438e+00,-6.596282958984375000e+00,-1.162318801879882812e+01,7.293936729431152344e+00,5.018154144287109375e+00,-3.024611473083496094e+00,-4.980354309082031250e+00,3.761627674102783203e+00,-7.219760894775390625e+00,1.890672564506530762e+00,3.449369430541992188e+00,-1.368517875671386719e+00,-1.335082530975341797e+00,-7.896986961364746094e+00,-2.733293533325195312e+00,4.535254478454589844e+00,-5.154802322387695312e+00,-7.294781684875488281e+00,-1.009639739990234375e+01,-2.523221492767333984e+00,-6.057627677917480469e+00,-9.737689971923828125e+00,4.093890190124511719e+00,-2.898574829101562500e+00,-7.581609725952148438e+00
-6.828598499298095703e+00,-3.852646827697753906e+00,1.179537892341613770e+00,1.319967746734619141e+00,2.620391845703125000e+00,-6.389333724975585938e+00,-4.351934790611267090e-02,3.248294115066528320e+00,1.244523763656616211e+00,-2.055517911911010742e+00,-3.592612266540527344e+00,3.916988372802734375e+00,-1.939380168914794922e-01,-4.581349372863769531e+00,2.147383689880371094e+00,-1.332684707641601562e+01,-3.100550651550292969e+00,-6.335280418395996094e+00,-2.172802209854125977e+00,-1.643367004394531250e+01,-1.093091201782226562e+01,-4.906774997711181641e+00,-3.560313701629638672e+00,-4.662647247314453125e+00,2.094777822494506836e+00,-5.158673763275146484e+00,-5.576697349548339844e+00,-5.384654998779296875e+00,9.581608176231384277e-01,-1.070667839050292969e+01,-6.358727931976318359e+00,1.098787117004394531e+01,3.494416236877441406e+00,7.724482536315917969e+00,1.602182984352111816e+00,8.812303543090820312e+00,-4.776904582977294922e+00,-1.201940822601318359e+01,6.359742641448974609e+00,4.637049674987792969e+00,-2.933333158493041992e+00,-7.215888023376464844e+00,3.057173728942871094e+00,-5.145455360412597656e+00,-4.642996191978454590e-02,1.153961420059204102e+00,9.495044946670532227e-01,-4.475594043731689453e+00,-9.181028366088867188e+00,-2.985023736953735352e+00,4.534594058990478516e+00,-5.489668846130371094e+00,-7.763241767883300781e+00,-1.078639125823974609e+01,1.818777441978454590e+00,-7.580201148986816406e+00,-9.873907089233398438e+00,5.592808723449707031e+00,-3.817309379577636719e+00,-9.848592758178710938e+00
-6.431564331054687500e+00,-2.998120307922363281e+00,2.537953376770019531e+00,1.273500680923461914e+00,2.706572532653808594e+00,-5.985839843750000000e+00,-8.360426425933837891e-01,2.859883785247802734e+00,3.456388413906097412e-01,-2.221931219100952148e+00,-3.806946277618408203e+00,4.685561656951904297e+00,9.021887779235839844e-01,-3.928048849105834961e+00,1.446142077445983887e+00,-1.219633007049560547e+01,-3.585771799087524414e+00,-7.241803169250488281e+00,-2.912657260894775391e+00,-1.706531143188476562e+01,-1.031899452209472656e+01,-5.076271533966064453e+00,-5.332222461700439453e+00,-5.527127742767333984e+00,2.345302581787109375e+00,-5.002446174621582031e+00,-6.255461692810058594e+00,-5.693518161773681641e+00,2.787884950637817383e+00,-1.011211395263671875e+01,-5.127937316894531250e+00,1.047850227355957031e+01,1.860423326492309570e+00,7.532021522521972656e+00,1.654030203819274902e+00,8.733204841613769531e+00,-4.540379524230957031e+00,-1.102711296081542969e+01,6.363279819488525391e+00,4.686638355255126953e+00,-4.593049049377441406e+00,-6.739763259887695312e+00,5.005190849304199219e+00,-5.994339942932128906e+00,2.061418533325195312e+00,1.506401896476745605e+00,-1.934974431991577148e+00,-4.471997737884521484e+00,-9.280054092407226562e+00,-5.546885490417480469e+00,5.493410587310791016e+00,-6.144537448883056641e+00,-8.582992553710937500e+00,-8.254510879516601562e+00,-1.843529343605041504e+00,-4.762777328491210938e+00,-8.746164321899414062e+00,2.626525878906250000e+00,-2.115927457809448242e+00,-7.683838367462158203e+00
-6.237085342407226562e+00,-3.842624425888061523e+00,1.449627578258514404e-01,5.557662248611450195e-01,2.280138254165649414e+00,-5.251102447509765625e+00,-1.091245293617248535e+00,3.158432722091674805e+00,1.344184875488281250e+00,-1.486350059509277344e+00,-3.896760940551757812e+00,3.295904636383056641e+00,3.192421197891235352e-01,-4.240405082702636719e+00,1.353724002838134766e-01,-1.307557773590087891e+01,-2.153666973114013672e+00,-5.507821083068847656e+00,-3.341146230697631836e+00,-1.642950820922851562e+01,-1.081151962280273438e+01,-5.189531326293945312e+00,-4.146768093109130859e+00,-4.650123596191406250e+00,1.922214031219482422e+00,-4.877089500427246094e+00,-6.742498397827148438e+00,-5.665257453918457031e+00,1.078385114669799805e+00,-9.071699142456054688e+00,-7.279677391052246094e+00,7.877018928527832031e+00,4.324533939361572266e+00,7.609164714813232422e+00,1.716614603996276855e+00,7.126968383789062500e+00,-5.622625350952148438e+00,-1.056150531768798828e+01,4.969939231872558594e+00,4.430634498596191406e+00,-4.033503055572509766e+00,-5.587822914123535156e+00,4.818707466125488281e+00,-6.528954029083251953e+00,1.428644895553588867e+00,2.206075906753540039e+00,-3.794121265411376953e+00,-4.699934482574462891e+00,-8.900691986083984375e+00,-1.785564899444580078e+00,4.839000225067138672e+00,-7.765941619873046875e+00,-5.426397323608398438e+00,-7.526059150695800781e+00,-2.387760639190673828e+00,-6.918033123016357422e+00,-1.184063625335693359e+01,4.068739891052246094e+00,-5.984407424926757812e+00,-6.294892311096191406e+00
-6.993185997009277344e+00,-4.110556125640869141e+00,9.271460771560668945e-01,2.830199301242828369e-01,2.433901786804199219e+00,-6.836230278015136719e+00,-7.527500391006469727e-01,2.860969543457031250e+00,1.522201061248779297e+00,-8.237180709838867188e-01,-4.264337539672851562e+00,1.932529926300048828e+00,9.599653482437133789e-01,-4.436811923980712891e+00,3.339819610118865967e-03,-1.304027175903320312e+01,-2.563164234161376953e+00,-6.599732398986816406e+00,-2.297551870346069336e+00,-1.641937637329101562e+01,-1.117395401000976562e+01,-6.256771564483642578e+00,-3.678575992584228516e+00,-5.045314788818359375e+00,2.027997732162475586e+00,-5.069883346557617188e+00,-5.105717658996582031e+00,-4.610096931457519531e+00,1.458248853683471680e+00,-9.657835960388183594e+00,-6.522541999816894531e+00,7.462057113647460938e+00,3.264899730682373047e+00,5.920590400695800781e+00,1.579417586326599121e+00,9.112726211547851562e+00,-3.531415700912475586e+00,-1.062113952636718750e+01,4.850975990295410156e+00,6.337220191955566406e+00,-4.873558521270751953e+00,-8.461373329162597656e+00,3.696545600891113281e+00,-7.391656398773193359e+00,8.754295110702514648e-01,1.000041246414184570e+00,-1.201308846473693848e+00,-2.915356636047363281e+00,-8.045679092407226562e+00,-4.421172618865966797e+00,5.576336860656738281e+00,-6.858403205871582031e+00,-6.165397644042968750e+00,-9.919885635375976562e+00,-4.678754806518554688e+00,-4.532650470733642578e+00,-9.577763557434082031e+00,6.447507858276367188e+00,-2.617380857467651367e+00,-6.889620304107666016e+00
-5.581686973571777344e+00,-4.771028041839599609e+00,2.056737184524536133e+00,-3.488853573799133301e-03,3.580014705657958984e+00,-5.312874794006347656e+00,-1.618193626403808594e+00,3.189695119857788086e+00,5.484771728515625000e-01,-1.099188566207885742e+00,-3.862149238586425781e+00,1.998511791229248047e+00,-2.925840020179748535e-01,-4.580751419067382812e+00,4.283137619495391846e-01,-1.169743156433105469e+01,-4.113081932067871094e+00,-5.270988464355468750e+00,-6.140744686126708984e-01,-1.664009475708007812e+01,-1.061864948272705078e+01,-6.595924854278564453e+00,-3.381451129913330078e+00,-5.837124824523925781e+00,2.253042221069335938e+00,-4.316956043243408203e+00,-7.006620407104492188e+00,-4.845587730407714844e+00,1.094325065612792969e+00,-7.964644432067871094e+00,-5.448411941528320312e+00,7.942991733551025391e+00,6.744065880775451660e-01,7.433396339416503906e+00,2.731388807296752930e+00,8.761515617370605469e+00,-3.829500913619995117e+00,-1.019808387756347656e+01,4.217305660247802734e+00,4.862133026123046875e+00,-2.463459730148315430e+00,-6.553174018859863281e+00,6.159780502319335938e+00,-6.755657196044921875e+00,3.326905667781829834e-01,2.448275089263916016e+00,-1.693716049194335938e+00,-6.285161018371582031e+00,-7.229661941528320312e+00,-4.335469722747802734e+00,4.802279472351074219e+00,-7.230892181396484375e+00,-5.424430370330810547e+00,-1.058500766754150391e+01,-2.457870721817016602e+00,-7.564517974853515625e+00,-1.275171089172363281e+01,6.414617538452148438e+00,-3.333208799362182617e+00,-9.174292564392089844e+00
