7.440665736794471741e-03,1.641777753829956055e+00,1.294310665130615234e+01,-1.006432342529296875e+01,-7.207676410675048828e+00,7.197921752929687500e+00,1.360706806182861328e+01,-2.486499071121215820e+00,-6.084157943725585938e+00,1.236388683319091797e+00,2.339392900466918945e+00,-5.203094959259033203e+00,2.430452108383178711e+00,6.031293869018554688e-01,2.953471660614013672e+00,-8.320405006408691406e+00,7.615736484527587891e+00,-2.843080997467041016e+00,1.386729955673217773e+00,-1.050628948211669922e+01,-2.391908407211303711e+00,-6.317615509033203125e+00,5.808222293853759766e+00,4.022294044494628906e+00,2.022886514663696289e+00,2.481868505477905273e+00,-1.545570135116577148e+00,8.217968940734863281e+00,2.870438814163208008e+00,-6.457936286926269531e+00
5.083222985267639160e-01,2.118708848953247070e+00,1.931887435913085938e+01,-1.219395446777343750e+01,-9.311970710754394531e+00,1.128665161132812500e+01,1.935689353942871094e+01,-4.205673694610595703e+00,-9.148843765258789062e+00,1.584125280380249023e+00,2.965335130691528320e+00,-6.470300674438476562e+00,1.985640525817871094e+00,5.522321462631225586e-01,5.766702651977539062e+00,-1.166959381103515625e+01,9.553663253784179688e+00,-4.090393543243408203e+00,1.476500749588012695e+00,-1.474658203125000000e+01,-4.351984858512878418e-01,-8.794516563415527344e+00,8.235597610473632812e+00,4.688315391540527344e+00,1.733874082565307617e+00,4.630149841308593750e+00,-4.840257644653320312e+00,1.333114814758300781e+01,2.488242626190185547e+00,-8.166882514953613281e+00
1.004627823829650879e+00,3.433858871459960938e+00,1.928537559509277344e+01,-1.131020450592041016e+01,-1.178766632080078125e+01,9.001374244689941406e+00,1.447236347198486328e+01,-4.470293521881103516e+00,-7.768521308898925781e+00,2.941674232482910156e+00,1.062488317489624023e+00,-5.596691608428955078e+00,4.680370807647705078e+00,7.177867293357849121e-01,3.237854242324829102e+00,-1.149902534484863281e+01,9.257266998291015625e+00,-3.207431316375732422e+00,8.874596357345581055e-01,-1.536394309997558594e+01,-2.271234989166259766e+00,-7.713414192199707031e+00,7.408048629760742188e+00,5.867830753326416016e+00,6.492269515991210938e+00,5.276244640350341797e+00,-4.796163082122802734e+00,1.031993961334228516e+01,3.358178615570068359e+00,-8.207011222839355469e+00
9.491041898727416992e-01,1.488340735435485840e+00,1.784066772460937500e+01,-1.323557662963867188e+01,-8.745702743530273438e+00,1.266567325592041016e+01,1.945027542114257812e+01,-3.063551187515258789e+00,-7.900626182556152344e+00,1.265415906906127930e+00,2.084592103958129883e+00,-7.735702514648437500e+00,1.040519952774047852e+00,1.947871804237365723e+00,4.728984832763671875e+00,-1.191077327728271484e+01,8.162773132324218750e+00,-5.718420982360839844e+00,1.883949160575866699e+00,-1.560481548309326172e+01,-1.191532909870147705e-01,-8.670651435852050781e+00,7.013887405395507812e+00,4.090447425842285156e+00,1.957404315471649170e-01,2.855122804641723633e+00,-3.377510786056518555e+00,1.396347713470458984e+01,2.846739292144775391e+00,-6.985480308532714844e+00
7.261894941329956055e-01,3.115787029266357422e+00,2.022899627685546875e+01,-1.252527999877929688e+01,-1.090568923950195312e+01,1.074582386016845703e+01,1.774381828308105469e+01,-5.142045497894287109e+00,-9.148653984069824219e+00,2.287503480911254883e+00,1.858244299888610840e+00,-5.799825191497802734e+00,3.792759656906127930e+00,4.935134351253509521e-01,4.654872894287109375e+00,-1.236710166931152344e+01,1.034400081634521484e+01,-3.714834690093994141e+00,1.043874025344848633e+00,-1.524559211730957031e+01,-1.338098168373107910e+00,-9.479797363281250000e+00,8.802091598510742188e+00,4.951656341552734375e+00,4.170001029968261719e+00,5.490480899810791016e+00,-6.230798721313476562e+00,1.243965721130371094e+01,2.901356458663940430e+00,-9.295526504516601562e+00
8.154625296592712402e-01,2.201936960220336914e+00,1.469318103790283203e+01,-1.309841537475585938e+01,-8.140289306640625000e+00,1.045907878875732422e+01,1.617032241821289062e+01,-2.529002189636230469e+00,-6.009607315063476562e+00,1.084281921386718750e+00,1.106742262840270996e+00,-7.630570411682128906e+00,2.690059423446655273e+00,2.035233497619628906e+00,2.910458564758300781e+00,-1.039241123199462891e+01,7.282960891723632812e+00,-5.439363479614257812e+00,1.872096657752990723e+00,-1.391498565673828125e+01,-1.488170266151428223e+00,-7.444138050079345703e+00,5.424303054809570312e+00,4.220230579376220703e+00,1.661847710609436035e+00,2.018934965133666992e+00,-1.333079218864440918e+00,1.059228897094726562e+01,2.849212169647216797e+00,-6.708576679229736328e+00
1.116598367691040039e+00,2.446483612060546875e+00,1.595139408111572266e+01,-1.371496868133544922e+01,-8.982430458068847656e+00,1.033619689941406250e+01,1.546475791931152344e+01,-3.464159965515136719e+00,-6.585666656494140625e+00,1.382268190383911133e+00,7.418651580810546875e-01,-7.648540973663330078e+00,3.109701395034790039e+00,2.327117919921875000e+00,2.745059967041015625e+00,-1.156315326690673828e+01,8.005739212036132812e+00,-5.413974761962890625e+00,1.679924845695495605e+00,-1.458936786651611328e+01,-1.680505752563476562e+00,-7.722497940063476562e+00,6.171224594116210938e+00,3.804400205612182617e+00,2.221672773361206055e+00,2.137112140655517578e+00,-2.368301868438720703e+00,1.086327362060546875e+01,3.046202421188354492e+00,-7.425937175750732422e+00
8.643997907638549805e-01,1.448306322097778320e+00,1.787828636169433594e+01,-1.164922046661376953e+01,-8.602278709411621094e+00,1.129340744018554688e+01,1.871100425720214844e+01,-3.110622644424438477e+00,-7.925364494323730469e+00,1.339360237121582031e+00,2.709038734436035156e+00,-6.649797916412353516e+00,1.429417490959167480e+00,1.237239718437194824e+00,5.248787879943847656e+00,-1.084794235229492188e+01,8.392674446105957031e+00,-5.182821273803710938e+00,2.458930253982543945e+00,-1.445100879669189453e+01,1.167218014597892761e-01,-7.779926776885986328e+00,7.307754039764404297e+00,4.587564945220947266e+00,2.825978696346282959e-01,3.499081611633300781e+00,-3.023869514465332031e+00,1.291171169281005859e+01,2.396153450012207031e+00,-6.893564701080322266e+00
1.159330368041992188e+00,2.097453832626342773e+00,1.576093101501464844e+01,-1.319776725769042969e+01,-8.732154846191406250e+00,1.087106704711914062e+01,1.601762962341308594e+01,-2.627284049987792969e+00,-6.286758899688720703e+00,1.067972302436828613e+00,8.415508270263671875e-01,-7.868268966674804688e+00,2.484996557235717773e+00,2.515958786010742188e+00,2.941591739654541016e+00,-1.113580608367919922e+01,7.308156967163085938e+00,-5.731888771057128906e+00,1.926616072654724121e+00,-1.476096343994140625e+01,-1.279560208320617676e+00,-7.440658569335937500e+00,5.736432552337646484e+00,4.121983051300048828e+00,1.694083452224731445e+00,1.702000498771667480e+00,-1.813405275344848633e+00,1.124677181243896484e+01,2.967612504959106445e+00,-6.761072158813476562e+00
1.082338929176330566e+00,3.603838682174682617e+00,2.089308738708496094e+01,-1.239926242828369141e+01,-1.134626007080078125e+01,1.025782489776611328e+01,1.674998664855957031e+01,-5.435685157775878906e+00,-8.485233306884765625e+00,2.551182270050048828e+00,1.079101324081420898e+00,-5.676561832427978516e+00,4.279912948608398438e+00,5.844592452049255371e-01,4.816862106323242188e+00,-1.250936698913574219e+01,1.024020290374755859e+01,-3.916789054870605469e+00,1.440844416618347168e+00,-1.570320796966552734e+01,-1.019250035285949707e+00,-8.746310234069824219e+00,7.958719253540039062e+00,5.378392219543457031e+00,5.187640666961669922e+00,5.920825004577636719e+00,-5.969484329223632812e+00,1.192023754119873047e+01,2.572007894515991211e+00,-9.222115516662597656e+00
6.414211988449096680e-01,6.904804110527038574e-01,1.253430557250976562e+01,-9.987789154052734375e+00,-7.312428951263427734e+00,7.682405471801757812e+00,1.350894927978515625e+01,-1.502359509468078613e+00,-5.516449928283691406e+00,8.564270734786987305e-01,1.697166085243225098e+00,-5.978583335876464844e+00,1.103468179702758789e+00,1.487163901329040527e+00,2.712056875228881836e+00,-8.440322875976562500e+00,6.340648174285888672e+00,-2.980999946594238281e+00,1.380589008331298828e+00,-1.136436939239501953e+01,-1.701282262802124023e+00,-6.470722198486328125e+00,5.258366584777832031e+00,3.998020410537719727e+00,5.429148077964782715e-01,1.658498167991638184e+00,-1.299049139022827148e+00,9.162891387939453125e+00,3.142745733261108398e+00,-4.664004325866699219e+00
9.065168499946594238e-01,2.337240934371948242e+00,1.555040740966796875e+01,-1.345908927917480469e+01,-8.378610610961914062e+00,1.084029102325439453e+01,1.615148735046386719e+01,-3.099376201629638672e+00,-6.414615154266357422e+00,1.071782946586608887e+00,8.002784252166748047e-01,-7.496655941009521484e+00,2.800057888031005859e+00,2.079489231109619141e+00,2.934085369110107422e+00,-1.107808208465576172e+01,7.612432003021240234e+00,-6.005464553833007812e+00,1.967455029487609863e+00,-1.455605697631835938e+01,-1.134912133216857910e+00,-7.621187686920166016e+00,5.469073772430419922e+00,3.877006292343139648e+00,1.762641549110412598e+00,2.092608451843261719e+00,-1.855374097824096680e+00,1.119497776031494141e+01,2.766018867492675781e+00,-7.071642398834228516e+00
7.001115679740905762e-01,1.914286851882934570e+00,1.744704246520996094e+01,-1.278800868988037109e+01,-8.643781661987304688e+00,1.203412151336669922e+01,1.882055664062500000e+01,-3.353365659713745117e+00,-7.661759853363037109e+00,1.277586936950683594e+00,2.020441770553588867e+00,-7.203878402709960938e+00,1.190350413322448730e+00,1.715531706809997559e+00,4.621707916259765625e+00,-1.163711261749267578e+01,7.984145641326904297e+00,-5.576544284820556641e+00,1.788681864738464355e+00,-1.530280590057373047e+01,-2.202681601047515869e-01,-8.201227188110351562e+00,6.584943294525146484e+00,4.212713241577148438e+00,9.389268159866333008e-01,2.885797500610351562e+00,-3.269206523895263672e+00,1.329453182220458984e+01,2.379152774810791016e+00,-6.742849826812744141e+00
9.126614332199096680e-01,2.156018733978271484e+00,1.729416465759277344e+01,-1.332887172698974609e+01,-9.040633201599121094e+00,1.192187023162841797e+01,1.824469375610351562e+01,-3.271785020828247070e+00,-7.213655948638916016e+00,1.255542993545532227e+00,1.394478797912597656e+00,-7.520948886871337891e+00,2.408581972122192383e+00,1.961470127105712891e+00,3.946922779083251953e+00,-1.169340419769287109e+01,8.153189659118652344e+00,-5.963460445404052734e+00,2.013576984405517578e+00,-1.535226058959960938e+01,-5.679396390914916992e-01,-8.324452400207519531e+00,6.700117588043212891e+00,4.385291099548339844e+00,1.636888146400451660e+00,2.928449869155883789e+00,-2.718348741531372070e+00,1.263701152801513672e+01,2.678977727890014648e+00,-7.294576168060302734e+00
4.968202412128448486e-01,1.666238307952880859e+00,1.933905029296875000e+01,-1.237750053405761719e+01,-9.276573181152343750e+00,1.145817661285400391e+01,1.952271080017089844e+01,-4.239701271057128906e+00,-9.483677864074707031e+00,1.536641240119934082e+00,3.052107334136962891e+00,-6.742537498474121094e+00,2.025395393371582031e+00,6.673973202705383301e-01,5.852476119995117188e+00,-1.195811080932617188e+01,9.819663047790527344e+00,-4.206415653228759766e+00,1.444461703300476074e+00,-1.479483222961425781e+01,-3.957526683807373047e-01,-9.291688919067382812e+00,8.741639137268066406e+00,4.692622661590576172e+00,1.288435578346252441e+00,4.692842960357666016e+00,-4.893119335174560547e+00,1.377619171142578125e+01,2.832769632339477539e+00,-8.301595687866210938e+00
6.176578998565673828e-01,3.040533304214477539e+00,1.874325942993164062e+01,-1.159974479675292969e+01,-1.071346092224121094e+01,8.859137535095214844e+00,1.581759357452392578e+01,-4.508270740509033203e+00,-7.785477161407470703e+00,3.074130535125732422e+00,1.698146224021911621e+00,-5.933360576629638672e+00,4.174227714538574219e+00,2.009487003087997437e-01,3.915128946304321289e+00,-1.189318370819091797e+01,9.533844947814941406e+00,-3.242355585098266602e+00,1.585826754570007324e+00,-1.525326728820800781e+01,-2.395021438598632812e+00,-7.984968662261962891e+00,7.561171054840087891e+00,5.952487945556640625e+00,5.974651813507080078e+00,4.824520111083984375e+00,-4.132158279418945312e+00,1.074683570861816406e+01,3.292925119400024414e+00,-8.411385536193847656e+00
4.191216230392456055e-01,2.561098098754882812e+00,1.946170043945312500e+01,-1.268163394927978516e+01,-1.003215694427490234e+01,1.094122886657714844e+01,1.847341537475585938e+01,-4.602297782897949219e+00,-9.396942138671875000e+00,1.758283972740173340e+00,2.429235696792602539e+00,-6.451286315917968750e+00,3.184655427932739258e+00,8.288056254386901855e-01,4.839380741119384766e+00,-1.194662666320800781e+01,1.034590816497802734e+01,-3.983545780181884766e+00,1.302510976791381836e+00,-1.468794059753417969e+01,-1.023624658584594727e+00,-9.428080558776855469e+00,9.077323913574218750e+00,4.498380661010742188e+00,2.657676935195922852e+00,4.908819198608398438e+00,-5.479150295257568359e+00,1.275278949737548828e+01,2.746814250946044922e+00,-9.055932044982910156e+00
1.406794786453247070e+00,3.020768404006958008e+00,1.544847583770751953e+01,-1.431519508361816406e+01,-8.410188674926757812e+00,1.163841438293457031e+01,1.542848396301269531e+01,-2.959900140762329102e+00,-5.964807033538818359e+00,7.857894897460937500e-01,-2.992738485336303711e-01,-8.417129516601562500e+00,2.562752246856689453e+00,3.670310735702514648e+00,1.859354972839355469e+00,-1.180251884460449219e+01,7.111207962036132812e+00,-7.244635581970214844e+00,2.358521938323974609e+00,-1.571786308288574219e+01,-9.612366557121276855e-01,-7.054510593414306641e+00,5.183405876159667969e+00,3.625165462493896484e+00,1.899812817573547363e+00,1.221511125564575195e+00,-1.420858979225158691e+00,1.151195049285888672e+01,2.508133649826049805e+00,-6.977082252502441406e+00
